Vessels,Cranes,Generations,Crossover,Mutation,BestDelay,TimeMS
93,20,20,0.00,0.20,8741,29
93,20,20,0.00,0.30,8754,28
93,20,20,0.00,0.40,8167,31
93,20,20,0.00,0.50,8586,30
93,20,20,0.00,0.60,8146,29
93,20,20,0.00,0.70,7857,27
93,20,20,0.00,0.80,8006,29
93,20,20,0.00,0.90,7694,60
93,20,20,0.00,1.00,7985,214
93,20,20,0.01,0.00,8573,28
93,20,20,0.01,0.01,8235,29
93,20,20,0.01,0.02,7870,28
93,20,20,0.01,0.05,8420,29
93,20,20,0.01,0.10,8884,30
93,20,20,0.01,0.20,9813,30
93,20,20,0.01,0.30,8372,31
93,20,20,0.01,0.40,8312,31
93,20,20,0.01,0.50,8877,31
93,20,20,0.01,0.60,8023,30
93,20,20,0.01,0.70,8117,30
93,20,20,0.01,0.80,9287,41
93,20,20,0.01,0.90,8078,32
93,20,20,0.01,1.00,8010,214
93,20,20,0.02,0.00,8300,28
93,20,20,0.02,0.01,8527,29
93,20,20,0.02,0.02,11008,30
93,20,20,0.02,0.05,8664,29
93,20,20,0.02,0.10,7902,30
93,20,20,0.02,0.20,10723,28
93,20,20,0.02,0.30,8378,28
93,20,20,0.02,0.40,8301,30
93,20,20,0.02,0.50,8403,27
93,20,20,0.02,0.60,8253,38
93,20,20,0.02,0.70,8421,27
93,20,20,0.02,0.80,8087,44
93,20,20,0.02,0.90,7692,47
93,20,20,0.02,1.00,7591,214
93,20,20,0.05,0.00,8847,27
93,20,20,0.05,0.01,9426,29
93,20,20,0.05,0.02,9780,29
93,20,20,0.05,0.05,8748,28
93,20,20,0.05,0.10,8754,31
93,20,20,0.05,0.20,7960,28
93,20,20,0.05,0.30,7985,28
93,20,20,0.05,0.40,10418,28
93,20,20,0.05,0.50,8645,28
93,20,20,0.05,0.60,8097,32
93,20,20,0.05,0.70,7848,32
93,20,20,0.05,0.80,8047,58
93,20,20,0.05,0.90,7858,43
93,20,20,0.05,1.00,7939,219
93,20,20,0.10,0.00,8966,31
93,20,20,0.10,0.01,9054,31
93,20,20,0.10,0.02,8338,30
93,20,20,0.10,0.05,9104,36
93,20,20,0.10,0.10,8164,31
93,20,20,0.10,0.20,8332,30
93,20,20,0.10,0.30,7904,32
93,20,20,0.10,0.40,8346,32
93,20,20,0.10,0.50,9296,32
93,20,20,0.10,0.60,7939,46
93,20,20,0.10,0.70,8584,40
93,20,20,0.10,0.80,7865,37
93,20,20,0.10,0.90,7907,42
93,20,20,0.10,1.00,7800,222
93,20,20,0.20,0.00,7778,34
93,20,20,0.20,0.01,9422,32
93,20,20,0.20,0.02,8763,32
93,20,20,0.20,0.05,8745,31
93,20,20,0.20,0.10,7958,31
93,20,20,0.20,0.20,8447,31
93,20,20,0.20,0.30,7547,32
93,20,20,0.20,0.40,7715,36
93,20,20,0.20,0.50,8778,41
93,20,20,0.20,0.60,7808,39
93,20,20,0.20,0.70,8497,41
93,20,20,0.20,0.80,8006,35
93,20,20,0.20,0.90,8140,46
93,20,20,0.20,1.00,7903,222
93,20,20,0.30,0.00,8719,30
93,20,20,0.30,0.01,9092,31
93,20,20,0.30,0.02,8843,31
93,20,20,0.30,0.05,8478,29
93,20,20,0.30,0.10,9354,30
93,20,20,0.30,0.20,9120,29
93,20,20,0.30,0.30,9024,33
93,20,20,0.30,0.40,8920,28
93,20,20,0.30,0.50,8173,28
93,20,20,0.30,0.60,8679,28
93,20,20,0.30,0.70,8423,32
93,20,20,0.30,0.80,8244,38
93,20,20,0.30,0.90,10550,29
93,20,20,0.30,1.00,7620,229
93,20,20,0.40,0.00,8772,37
93,20,20,0.40,0.01,8155,32
93,20,20,0.40,0.02,11222,30
93,20,20,0.40,0.05,8217,28
93,20,20,0.40,0.10,9366,29
93,20,20,0.40,0.20,8834,29
93,20,20,0.40,0.30,8278,28
93,20,20,0.40,0.40,8536,30
93,20,20,0.40,0.50,8869,27
93,20,20,0.40,0.60,9764,28
93,20,20,0.40,0.70,8111,35
93,20,20,0.40,0.80,8554,31
93,20,20,0.40,0.90,8357,92
93,20,20,0.40,1.00,7948,230
93,20,20,0.50,0.00,10537,28
93,20,20,0.50,0.01,8330,29
93,20,20,0.50,0.02,8788,29
93,20,20,0.50,0.05,10200,29
93,20,20,0.50,0.10,8361,29
93,20,20,0.50,0.20,7775,32
93,20,20,0.50,0.30,8252,31
93,20,20,0.50,0.40,8924,32
93,20,20,0.50,0.50,8472,31
93,20,20,0.50,0.60,8328,35
93,20,20,0.50,0.70,7878,35
93,20,20,0.50,0.80,8270,28
93,20,20,0.50,0.90,8098,32
93,20,20,0.50,1.00,7727,219
93,20,20,0.60,0.00,10472,29
93,20,20,0.60,0.01,8657,29
93,20,20,0.60,0.02,8296,37
93,20,20,0.60,0.05,9379,39
93,20,20,0.60,0.10,9375,29
93,20,20,0.60,0.20,9817,29
93,20,20,0.60,0.30,8640,29
93,20,20,0.60,0.40,8149,29
93,20,20,0.60,0.50,8729,28
93,20,20,0.60,0.60,7931,30
93,20,20,0.60,0.70,8325,41
93,20,20,0.60,0.80,8068,44
93,20,20,0.60,0.90,7947,55
93,20,20,0.60,1.00,8252,218
93,20,20,0.70,0.00,8488,29
93,20,20,0.70,0.01,8270,29
93,20,20,0.70,0.02,9040,28
93,20,20,0.70,0.05,8709,36
93,20,20,0.70,0.10,7956,36
93,20,20,0.70,0.20,8846,32
93,20,20,0.70,0.30,8085,30
93,20,20,0.70,0.40,8721,29
93,20,20,0.70,0.50,8585,28
93,20,20,0.70,0.60,8199,30
93,20,20,0.70,0.70,8082,27
93,20,20,0.70,0.80,8360,31
93,20,20,0.70,0.90,8171,81
93,20,20,0.70,1.00,7688,221
93,20,20,0.80,0.00,8396,30
93,20,20,0.80,0.01,8758,30
93,20,20,0.80,0.02,8494,29
93,20,20,0.80,0.05,8360,30
93,20,20,0.80,0.10,8160,30
93,20,20,0.80,0.20,9885,28
93,20,20,0.80,0.30,8577,33
93,20,20,0.80,0.40,8001,29
93,20,20,0.80,0.50,9688,31
93,20,20,0.80,0.60,7938,38
93,20,20,0.80,0.70,8245,31
93,20,20,0.80,0.80,8519,33
93,20,20,0.80,0.90,8320,36
93,20,20,0.80,1.00,7700,224
93,20,20,0.90,0.00,8574,29
93,20,20,0.90,0.01,8125,30
93,20,20,0.90,0.02,9547,29
93,20,20,0.90,0.05,9025,29
93,20,20,0.90,0.10,8416,32
93,20,20,0.90,0.20,8776,32
93,20,20,0.90,0.30,8750,30
93,20,20,0.90,0.40,8657,30
93,20,20,0.90,0.50,8969,32
93,20,20,0.90,0.60,8407,44
93,20,20,0.90,0.70,8155,37
93,20,20,0.90,0.80,7930,35
93,20,20,0.90,0.90,8317,31
93,20,20,0.90,1.00,7569,224
93,20,20,1.00,0.00,9050,29
93,20,20,1.00,0.01,8681,30
93,20,20,1.00,0.02,8849,30
93,20,20,1.00,0.05,8539,30
93,20,20,1.00,0.10,9160,28
93,20,20,1.00,0.20,7999,28
93,20,20,1.00,0.30,8247,28
93,20,20,1.00,0.40,8076,28
93,20,20,1.00,0.50,8265,27
93,20,20,1.00,0.60,8098,28
93,20,20,1.00,0.70,8954,27
93,20,20,1.00,0.80,8262,38
93,20,20,1.00,0.90,7957,45
93,20,20,1.00,1.00,8257,161
93,10,20,0.00,0.00,13840,29
93,10,20,0.00,0.01,12872,29
93,10,20,0.00,0.02,14337,28
93,10,20,0.00,0.05,14332,29
93,10,20,0.00,0.10,14539,28
93,10,20,0.00,0.20,13504,29
93,10,20,0.00,0.30,16479,28
93,10,20,0.00,0.40,13218,28
93,10,20,0.00,0.50,14427,28
93,10,20,0.00,0.60,13034,28
93,10,20,0.00,0.70,12666,46
93,10,20,0.00,0.80,12777,34
93,10,20,0.00,0.90,14113,27
93,10,20,0.00,1.00,12857,252
93,10,20,0.01,0.00,13542,28
93,10,20,0.01,0.01,14225,29
93,10,20,0.01,0.02,13096,29
93,10,20,0.01,0.05,14291,29
93,10,20,0.01,0.10,12923,28
93,10,20,0.01,0.20,14822,27
93,10,20,0.01,0.30,13768,27
93,10,20,0.01,0.40,13628,28
93,10,20,0.01,0.50,13594,27
93,10,20,0.01,0.60,14876,28
93,10,20,0.01,0.70,13421,27
93,10,20,0.01,0.80,12853,41
93,10,20,0.01,0.90,13100,38
93,10,20,0.01,1.00,12636,211
93,10,20,0.02,0.00,13642,28
93,10,20,0.02,0.01,13030,29
93,10,20,0.02,0.02,13149,28
93,10,20,0.02,0.05,13842,28
93,10,20,0.02,0.10,15737,28
93,10,20,0.02,0.20,15209,28
93,10,20,0.02,0.30,13890,29
93,10,20,0.02,0.40,13393,29
93,10,20,0.02,0.50,12873,30
93,10,20,0.02,0.60,13040,29
93,10,20,0.02,0.70,13135,29
93,10,20,0.02,0.80,13091,29
93,10,20,0.02,0.90,12798,28
93,10,20,0.02,1.00,12802,218
93,10,20,0.05,0.00,14130,28
93,10,20,0.05,0.01,14183,30
93,10,20,0.05,0.02,13140,30
93,10,20,0.05,0.05,14411,28
93,10,20,0.05,0.10,14480,29
93,10,20,0.05,0.20,13309,28
93,10,20,0.05,0.30,12908,29
93,10,20,0.05,0.40,13328,30
93,10,20,0.05,0.50,12957,29
93,10,20,0.05,0.60,13687,27
93,10,20,0.05,0.70,14123,28
93,10,20,0.05,0.80,13063,34
93,10,20,0.05,0.90,13100,44
93,10,20,0.05,1.00,13288,215
93,10,20,0.10,0.00,14411,31
93,10,20,0.10,0.01,13460,28
93,10,20,0.10,0.02,14202,28
93,10,20,0.10,0.05,13313,28
93,10,20,0.10,0.10,13824,29
93,10,20,0.10,0.20,13920,28
93,10,20,0.10,0.30,13977,29
93,10,20,0.10,0.40,12983,29
93,10,20,0.10,0.50,13796,28
93,10,20,0.10,0.60,12732,30
93,10,20,0.10,0.70,13115,31
93,10,20,0.10,0.80,13161,32
93,10,20,0.10,0.90,12490,38
93,10,20,0.10,1.00,12426,209
93,10,20,0.20,0.00,13274,29
93,10,20,0.20,0.01,14106,28
93,10,20,0.20,0.02,14340,29
93,10,20,0.20,0.05,13053,28
93,10,20,0.20,0.10,14882,28
93,10,20,0.20,0.20,13968,28
93,10,20,0.20,0.30,13010,30
93,10,20,0.20,0.40,13250,27
93,10,20,0.20,0.50,14070,27
93,10,20,0.20,0.60,13486,27
93,10,20,0.20,0.70,13413,41
93,10,20,0.20,0.80,13836,29
93,10,20,0.20,0.90,12951,39
93,10,20,0.20,1.00,12867,216
93,10,20,0.30,0.00,13909,29
93,10,20,0.30,0.01,13177,28
93,10,20,0.30,0.02,13535,28
93,10,20,0.30,0.05,13925,27
93,10,20,0.30,0.10,13547,28
93,10,20,0.30,0.20,13122,28
93,10,20,0.30,0.30,15172,29
93,10,20,0.30,0.40,13819,28
93,10,20,0.30,0.50,13897,29
93,10,20,0.30,0.60,13162,27
93,10,20,0.30,0.70,13435,30
93,10,20,0.30,0.80,12878,29
93,10,20,0.30,0.90,12854,70
93,10,20,0.30,1.00,13053,214
93,10,20,0.40,0.00,14092,28
93,10,20,0.40,0.01,13109,29
93,10,20,0.40,0.02,12820,28
93,10,20,0.40,0.05,13493,29
93,10,20,0.40,0.10,13465,30
93,10,20,0.40,0.20,14161,29
93,10,20,0.40,0.30,13515,28
93,10,20,0.40,0.40,14197,32
93,10,20,0.40,0.50,13862,31
93,10,20,0.40,0.60,13671,34
93,10,20,0.40,0.70,13047,35
93,10,20,0.40,0.80,12683,33
93,10,20,0.40,0.90,12645,45
93,10,20,0.40,1.00,13112,218
93,10,20,0.50,0.00,13859,29
93,10,20,0.50,0.01,13362,28
93,10,20,0.50,0.02,13218,27
93,10,20,0.50,0.05,13445,29
93,10,20,0.50,0.10,13688,28
93,10,20,0.50,0.20,13362,28
93,10,20,0.50,0.30,14310,30
93,10,20,0.50,0.40,14218,30
93,10,20,0.50,0.50,13208,32
93,10,20,0.50,0.60,13640,32
93,10,20,0.50,0.70,12747,37
93,10,20,0.50,0.80,13039,40
93,10,20,0.50,0.90,13835,28
93,10,20,0.50,1.00,13364,219
93,10,20,0.60,0.00,14476,27
93,10,20,0.60,0.01,13551,27
93,10,20,0.60,0.02,13710,29
93,10,20,0.60,0.05,13625,29
93,10,20,0.60,0.10,12720,29
93,10,20,0.60,0.20,13469,27
93,10,20,0.60,0.30,13249,29
93,10,20,0.60,0.40,13572,28
93,10,20,0.60,0.50,13035,29
93,10,20,0.60,0.60,14015,28
93,10,20,0.60,0.70,14632,28
93,10,20,0.60,0.80,13211,29
93,10,20,0.60,0.90,12456,57
93,10,20,0.60,1.00,12450,209
93,10,20,0.70,0.00,15095,28
93,10,20,0.70,0.01,14356,28
93,10,20,0.70,0.02,14913,28
93,10,20,0.70,0.05,13822,29
93,10,20,0.70,0.10,16489,29
93,10,20,0.70,0.20,15785,29
93,10,20,0.70,0.30,12772,28
93,10,20,0.70,0.40,13086,29
93,10,20,0.70,0.50,13262,29
93,10,20,0.70,0.60,14556,29
93,10,20,0.70,0.70,13106,29
93,10,20,0.70,0.80,12710,30
93,10,20,0.70,0.90,13154,32
93,10,20,0.70,1.00,12513,215
93,10,20,0.80,0.00,14301,28
93,10,20,0.80,0.01,13556,29
93,10,20,0.80,0.02,13545,31
93,10,20,0.80,0.05,14108,37
93,10,20,0.80,0.10,14212,31
93,10,20,0.80,0.20,13679,29
93,10,20,0.80,0.30,14098,30
93,10,20,0.80,0.40,13039,28
93,10,20,0.80,0.50,13779,29
93,10,20,0.80,0.60,13245,29
93,10,20,0.80,0.70,13237,28
93,10,20,0.80,0.80,13485,34
93,10,20,0.80,0.90,12606,38
93,10,20,0.80,1.00,12720,229
93,10,20,0.90,0.00,14222,30
93,10,20,0.90,0.01,12875,34
93,10,20,0.90,0.02,13264,34
93,10,20,0.90,0.05,13571,34
93,10,20,0.90,0.10,13862,50
93,10,20,0.90,0.20,13712,46
93,10,20,0.90,0.30,14834,55
93,10,20,0.90,0.40,14051,41
93,10,20,0.90,0.50,13175,66
93,10,20,0.90,0.60,14327,64
93,10,20,0.90,0.70,13191,41
93,10,20,0.90,0.80,13748,39
93,10,20,0.90,0.90,12734,64
93,10,20,0.90,1.00,12649,270
93,10,20,1.00,0.00,13161,36
93,10,20,1.00,0.01,14482,37
93,10,20,1.00,0.02,13514,34
93,10,20,1.00,0.05,16183,35
93,10,20,1.00,0.10,12903,35
93,10,20,1.00,0.20,13854,29
93,10,20,1.00,0.30,12332,30
93,10,20,1.00,0.40,13751,27
93,10,20,1.00,0.50,13620,28
93,10,20,1.00,0.60,12907,29
93,10,20,1.00,0.70,13948,28
93,10,20,1.00,0.80,14802,27
93,10,20,1.00,0.90,13343,31
93,10,20,1.00,1.00,12479,148
93,20,20,0.00,0.00,9797,31
93,20,20,0.00,0.01,8345,30
93,20,20,0.00,0.02,8303,29
93,20,20,0.00,0.05,10112,28
93,20,20,0.00,0.10,9129,28
93,20,20,0.00,0.20,8110,29
93,20,20,0.00,0.30,8783,27
93,20,20,0.00,0.40,8556,29
93,20,20,0.00,0.50,9235,27
93,20,20,0.00,0.60,8342,27
93,20,20,0.00,0.70,8572,28
93,20,20,0.00,0.80,7954,28
93,20,20,0.00,0.90,7765,41
93,20,20,0.00,1.00,7878,209
93,20,20,0.01,0.00,10224,27
93,20,20,0.01,0.01,9131,28
93,20,20,0.01,0.02,8306,29
93,20,20,0.01,0.05,8942,28
93,20,20,0.01,0.10,8000,28
93,20,20,0.01,0.20,9850,28
93,20,20,0.01,0.30,8560,29
93,20,20,0.01,0.40,7997,41
93,20,20,0.01,0.50,8113,44
93,20,20,0.01,0.60,8316,31
93,20,20,0.01,0.70,8265,29
93,20,20,0.01,0.80,7992,30
93,20,20,0.01,0.90,8244,28
93,20,20,0.01,1.00,7548,209
93,20,20,0.02,0.00,8557,29
93,20,20,0.02,0.01,8191,28
93,20,20,0.02,0.02,8869,28
93,20,20,0.02,0.05,8277,29
93,20,20,0.02,0.10,9481,28
93,20,20,0.02,0.20,8944,29
93,20,20,0.02,0.30,9464,28
93,20,20,0.02,0.40,8031,30
93,20,20,0.02,0.50,8496,33
93,20,20,0.02,0.60,8952,28
93,20,20,0.02,0.70,7908,31
93,20,20,0.02,0.80,9783,27
93,20,20,0.02,0.90,8205,29
93,20,20,0.02,1.00,7880,215
93,20,20,0.05,0.00,8403,28
93,20,20,0.05,0.01,9308,28
93,20,20,0.05,0.02,8254,29
93,20,20,0.05,0.05,8974,29
93,20,20,0.05,0.10,9103,29
93,20,20,0.05,0.20,8345,28
93,20,20,0.05,0.30,8518,30
93,20,20,0.05,0.40,9018,32
93,20,20,0.05,0.50,8038,31
93,20,20,0.05,0.60,8676,29
93,20,20,0.05,0.70,8648,27
93,20,20,0.05,0.80,8315,34
93,20,20,0.05,0.90,7668,64
93,20,20,0.05,1.00,7890,210
93,20,20,0.10,0.00,9454,28
93,20,20,0.10,0.01,8983,28
93,20,20,0.10,0.02,8495,28
93,20,20,0.10,0.05,8143,29
93,20,20,0.10,0.10,8351,29
93,20,20,0.10,0.20,8744,28
93,20,20,0.10,0.30,8684,29
93,20,20,0.10,0.40,9308,30
93,20,20,0.10,0.50,8411,28
93,20,20,0.10,0.60,7686,29
93,20,20,0.10,0.70,11069,27
93,20,20,0.10,0.80,8345,29
93,20,20,0.10,0.90,7791,33
93,20,20,0.10,1.00,8076,206
93,20,20,0.20,0.00,8116,28
93,20,20,0.20,0.01,7970,28
93,20,20,0.20,0.02,10470,28
93,20,20,0.20,0.05,9478,29
93,20,20,0.20,0.10,8600,29
93,20,20,0.20,0.20,8289,29
93,20,20,0.20,0.30,9078,29
93,20,20,0.20,0.40,8127,28
93,20,20,0.20,0.50,8524,29
93,20,20,0.20,0.60,8687,27
93,20,20,0.20,0.70,7750,34
93,20,20,0.20,0.80,7928,31
93,20,20,0.20,0.90,7514,39
93,20,20,0.20,1.00,7600,211
93,20,20,0.30,0.00,8723,29
93,20,20,0.30,0.01,9000,28
93,20,20,0.30,0.02,8735,29
93,20,20,0.30,0.05,8450,29
93,20,20,0.30,0.10,7973,28
93,20,20,0.30,0.20,8361,27
93,20,20,0.30,0.30,8980,27
93,20,20,0.30,0.40,8543,29
93,20,20,0.30,0.50,8270,27
93,20,20,0.30,0.60,8179,33
93,20,20,0.30,0.70,7418,44
93,20,20,0.30,0.80,8905,30
93,20,20,0.30,0.90,8076,29
93,20,20,0.30,1.00,8136,209
93,20,20,0.40,0.00,9444,28
93,20,20,0.40,0.01,10831,28
93,20,20,0.40,0.02,8118,29
93,20,20,0.40,0.05,8436,28
93,20,20,0.40,0.10,9242,28
93,20,20,0.40,0.20,8812,28
93,20,20,0.40,0.30,8284,28
93,20,20,0.40,0.40,7958,28
93,20,20,0.40,0.50,8080,29
93,20,20,0.40,0.60,8306,27
93,20,20,0.40,0.70,8446,33
93,20,20,0.40,0.80,9855,27
93,20,20,0.40,0.90,8229,34
93,20,20,0.40,1.00,7749,215
93,20,20,0.50,0.00,8068,31
93,20,20,0.50,0.01,8742,32
93,20,20,0.50,0.02,8534,30
93,20,20,0.50,0.05,8167,28
93,20,20,0.50,0.10,9606,27
93,20,20,0.50,0.20,9239,29
93,20,20,0.50,0.30,8343,33
93,20,20,0.50,0.40,8864,28
93,20,20,0.50,0.50,8068,28
93,20,20,0.50,0.60,7888,27
93,20,20,0.50,0.70,8309,30
93,20,20,0.50,0.80,7858,29
93,20,20,0.50,0.90,7861,54
93,20,20,0.50,1.00,7990,214
93,20,20,0.60,0.00,9230,28
93,20,20,0.60,0.01,9119,29
93,20,20,0.60,0.02,8743,28
93,20,20,0.60,0.05,9693,29
93,20,20,0.60,0.10,7802,28
93,20,20,0.60,0.20,9039,29
93,20,20,0.60,0.30,8065,28
93,20,20,0.60,0.40,8273,28
93,20,20,0.60,0.50,10827,27
93,20,20,0.60,0.60,8096,29
93,20,20,0.60,0.70,9187,27
93,20,20,0.60,0.80,8326,39
93,20,20,0.60,0.90,8820,27
93,20,20,0.60,1.00,8004,216
93,20,20,0.70,0.00,9124,29
93,20,20,0.70,0.01,8898,29
93,20,20,0.70,0.02,9372,29
93,20,20,0.70,0.05,8245,28
93,20,20,0.70,0.10,8955,28
93,20,20,0.70,0.20,8559,29
93,20,20,0.70,0.30,9706,28
93,20,20,0.70,0.40,9569,27
93,20,20,0.70,0.50,8453,28
93,20,20,0.70,0.60,8792,28
93,20,20,0.70,0.70,8204,28
93,20,20,0.70,0.80,7972,36
93,20,20,0.70,0.90,7883,32
93,20,20,0.70,1.00,7930,214
93,20,20,0.80,0.00,8379,28
93,20,20,0.80,0.01,7881,31
93,20,20,0.80,0.02,8897,30
93,20,20,0.80,0.05,8136,29
93,20,20,0.80,0.10,8222,28
93,20,20,0.80,0.20,8919,28
93,20,20,0.80,0.30,11195,27
93,20,20,0.80,0.40,8113,27
93,20,20,0.80,0.50,9883,28
93,20,20,0.80,0.60,8282,30
93,20,20,0.80,0.70,7976,28
93,20,20,0.80,0.80,8197,27
93,20,20,0.80,0.90,8238,39
93,20,20,0.80,1.00,7406,215
93,20,20,0.90,0.00,8750,34
93,20,20,0.90,0.01,7968,41
93,20,20,0.90,0.02,9191,37
93,20,20,0.90,0.05,8689,31
93,20,20,0.90,0.10,9494,32
93,20,20,0.90,0.20,8616,28
93,20,20,0.90,0.30,8526,28
93,20,20,0.90,0.40,8641,28
93,20,20,0.90,0.50,8669,28
93,20,20,0.90,0.60,8232,32
93,20,20,0.90,0.70,8388,30
93,20,20,0.90,0.80,8481,29
93,20,20,0.90,0.90,7966,29
93,20,20,0.90,1.00,7557,211
93,20,20,1.00,0.00,8997,27
93,20,20,1.00,0.01,9031,28
93,20,20,1.00,0.02,9398,27
93,20,20,1.00,0.05,7635,30
93,20,20,1.00,0.10,9541,39
93,20,20,1.00,0.20,8913,30
93,20,20,1.00,0.30,9460,28
93,20,20,1.00,0.40,7577,27
93,20,20,1.00,0.50,8438,30
93,20,20,1.00,0.60,8922,27
93,20,20,1.00,0.70,8624,27
93,20,20,1.00,0.80,8562,31
93,20,20,1.00,0.90,7998,30
93,20,20,1.00,1.00,7730,147
50,10,50,0.00,0.00,3004,16
50,10,50,0.00,0.01,3007,15
50,10,50,0.00,0.02,3225,16
50,10,50,0.00,0.05,2830,16
50,10,50,0.00,0.10,3051,16
50,10,50,0.00,0.20,2761,16
50,10,50,0.00,0.30,2900,15
50,10,50,0.00,0.40,2738,15
50,10,50,0.00,0.50,2921,16
50,10,50,0.00,0.60,2869,15
50,10,50,0.00,0.70,2514,17
50,10,50,0.00,0.80,2772,17
